Timestamp,Id,Evento,Usuarie,Estado,Texto Ingresado,Respuesta,Nivel,Genero,Dataset
1656005469,vacuvntu-inub-24cj-uio5ffgarltcrw77,intento,Juli,error,Miss Congeniality,Melody Time,Facil,Femenino,Peliculas
1656005470,vacuvntu-inub-24cj-uio5ffgarltcrw77,intento,Juli,error,The Day the Earth Stood Still,The Family,Facil,Femenino,Peliculas
1656005472,vacuvntu-inub-24cj-uio5ffgarltcrw77,intento,Juli,error,The Place Promised in Our Early Days,Poetic Justice,Facil,Femenino,Peliculas
1656005473,vacuvntu-inub-24cj-uio5ffgarltcrw77,intento,Juli,error,The Mortuary Collection,The Incredible Hulk Returns,Facil,Femenino,Peliculas
1656005474,vacuvntu-inub-24cj-uio5ffgarltcrw77,intento,Juli,error,R.A.I.D. Special Unit,To Catch a Thief,Facil,Femenino,Peliculas
1656005475,vacuvntu-inub-24cj-uio5ffgarltcrw77,fin,Juli,finalizada,-,-,Facil,Femenino,Peliculas
1656005491,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,inicio_partida,Juli,-,-,-,Media,Femenino,Peliculas
1656005493,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,pasar,Juli,error,-,Breaking In,Media,Femenino,Peliculas
1656005501,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,error,The Jungle Book,Hostel,Media,Femenino,Peliculas
1656005508,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,error,Crocodile 2: Death Swamp,Deep Water,Media,Femenino,Peliculas
1656005515,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,ok,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,Media,Femenino,Peliculas
1656005520,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,ok,After Ever Happy,After Ever Happy,Media,Femenino,Peliculas
1656005531,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,ok,Oliver!,Oliver!,Media,Femenino,Peliculas
1656005541,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,error,West Side Story,The Brass Teapot,Media,Femenino,Peliculas
1656005548,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,error,The Midnight Man,Brotherhood of Blades,Media,Femenino,Peliculas
1656005555,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,ok,Hard Candy,Hard Candy,Media,Femenino,Peliculas
1656005563,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,intento,Juli,error,The Seventh Day,Hell Baby,Media,Femenino,Peliculas
1656005564,4hb9byhe-qdm4-nyxw-1gpq0o12x8bkxc41,fin,Juli,finalizada,-,-,Media,Femenino,Peliculas
1656005574,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656005580,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Doja Cat,Steve Aoki,Media,Femenino,Spotify
1656005587,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,ok,Stromae,Stromae,Media,Femenino,Spotify
1656005591,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,ok,Lady Gaga,Lady Gaga,Media,Femenino,Spotify
1656005595,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Sam Smith,Nelly,Media,Femenino,Spotify
1656005602,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Tiësto,Bruno Mars,Media,Femenino,Spotify
1656005606,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Avicii,Trey Songz,Media,Femenino,Spotify
1656005611,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,ok,Flo Rida,Flo Rida,Media,Femenino,Spotify
1656005619,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Tove Lo,Avicii,Media,Femenino,Spotify
1656005623,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,ok,Kodaline,Kodaline,Media,Femenino,Spotify
1656005630,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,intento,Juli,error,Imagine Dragons,Florence + The Machine,Media,Femenino,Spotify
1656005631,pj02xwfv-3wwo-sgkv-148ah105c5yeniv8,fin,Juli,finalizada,-,-,Media,Femenino,Spotify
1656005637,8u46zpgt-ouc5-efhr-rebct8ijaxzefl92,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656005638,8u46zpgt-ouc5-efhr-rebct8ijaxzefl92,pasar,Juli,error,-,Drake,Media,Femenino,Spotify
1656005641,8u46zpgt-ouc5-efhr-rebct8ijaxzefl92,fin,Juli,cancelada,-,Taylor Swift,Media,Femenino,Spotify
1656007805,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656007807,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,intento,Juli,error,Ellie Goulding,Jason Derulo,Media,Femenino,Spotify
1656007808,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,intento,Juli,error,Post Malone,Snakehips,Media,Femenino,Spotify
1656007810,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,pasar,Juli,error,-,Marshmello,Media,Femenino,Spotify
1656007811,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,intento,Juli,ok,Adele,Adele,Media,Femenino,Spotify
1656007812,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,intento,Juli,error,Trey Songz,Jason Derulo,Media,Femenino,Spotify
1656007816,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,intento,Juli,error,SZA,Marshmello,Media,Femenino,Spotify
1656007820,gpe930qt-x1no-9z72-zcsuxuukvpeckoz1,fin,Juli,cancelada,-,Disclosure,Media,Femenino,Spotify
1656011259,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,inicio_partida,Juli,-,-,-,Media,Femenino,Peliculas
1656011266,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,ok,Le Divorce,Le Divorce,Media,Femenino,Peliculas
1656011275,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Batman: Gotham Knight,Arctic Predator,Media,Femenino,Peliculas
1656011286,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Batman Beyond: Return of the Joker,Paris,Media,Femenino,Peliculas
1656011290,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Alien,Masquerade,Media,Femenino,Peliculas
1656011298,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,ok,Barbie: The Princess & The Popstar,Barbie: The Princess & The Popstar,Media,Femenino,Peliculas
1656011308,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Open Range,Thunderbolt,Media,Femenino,Peliculas
1656011315,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Close Encounters of the Third Kind,Scoop,Media,Femenino,Peliculas
1656011320,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Reap the Wild Wind,Fear,Media,Femenino,Peliculas
1656011328,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,Serendipity,Crip Camp: A Disability Revolution,Media,Femenino,Peliculas
1656011338,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,intento,Juli,error,The Invisible Guardian,Curious George 3: Back to the Jungle,Media,Femenino,Peliculas
1656011339,m6wkyq4u-lkz4-em69-mxa7ug3ervdzr76b,fin,Juli,finalizada,-,-,Media,Femenino,Peliculas
1656011907,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656011909,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,Calvin Harris,21 Savage,Media,Femenino,Spotify
1656011910,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,Billie Eilish,Katy Perry,Media,Femenino,Spotify
1656011911,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,Khalid,Enrique Iglesias,Media,Femenino,Spotify
1656011912,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,ok,Drake,Drake,Media,Femenino,Spotify
1656011914,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,One Direction0,Taylor Swift,Media,Femenino,Spotify
1656011915,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,ok,LMFAO,LMFAO,Media,Femenino,Spotify
1656011916,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,Black Eyed Peas,Lady Gaga,Media,Femenino,Spotify
1656011918,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,21 Savage,Naughty Boy,Media,Femenino,Spotify
1656011919,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,Stormzy,Gym Class Heroes,Media,Femenino,Spotify
1656011921,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,intento,Juli,error,David Guetta,BØRNS,Media,Femenino,Spotify
1656011921,6wsh1h4d-8cgo-y4d5-0qz3ahaqatgsfk0f,fin,Juli,finalizada,-,-,Media,Femenino,Spotify
1656011925,dyiy2ek8-3qbu-t53y-31y7r5ekfmfglc46,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656011926,dyiy2ek8-3qbu-t53y-31y7r5ekfmfglc46,fin,Juli,cancelada,-,Tyga,Media,Femenino,Spotify
1656029025,cx16gcf5-qd91-hctj-t7y952gwdop1s7k2,inicio_partida,Tato,-,-,-,Media,No-binario,Lagos
1656029029,cx16gcf5-qd91-hctj-t7y952gwdop1s7k2,fin,Tato,cancelada,-,Lago Perito Moreno,Media,No-binario,Lagos
1656033375,b4pxek3w-nm94-uuw3-19utfziakm490rgw,inicio_partida,Fran,-,-,-,Media,Masculino,Spotify
1656033378,b4pxek3w-nm94-uuw3-19utfziakm490rgw,intento,Fran,error,Axwell /\ Ingrosso,Tiësto,Media,Masculino,Spotify
1656033379,b4pxek3w-nm94-uuw3-19utfziakm490rgw,intento,Fran,error,MØ,Kodaline,Media,Masculino,Spotify
1656033380,b4pxek3w-nm94-uuw3-19utfziakm490rgw,intento,Fran,ok,Ariana Grande,Ariana Grande,Media,Masculino,Spotify
1656033434,b4pxek3w-nm94-uuw3-19utfziakm490rgw,intento,Fran,timeout,-,CeeLo Green,Media,Masculino,Spotify
1656033435,b4pxek3w-nm94-uuw3-19utfziakm490rgw,fin,Fran,cancelada,-,Lady Gaga,Media,Masculino,Spotify
1656081500,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,inicio_partida,Juli,-,-,-,Media,Femenino,Spotify
1656081507,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,Travis Scott,Travis Scott,Media,Femenino,Spotify
1656081515,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,error,Charlie Puth,Ciara,Media,Femenino,Spotify
1656081518,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,Major Lazer,Major Lazer,Media,Femenino,Spotify
1656081523,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,Drake,Drake,Media,Femenino,Spotify
1656081529,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,error,MARINA,Sheppard,Media,Femenino,Spotify
1656081536,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,Zay Hilfigerrr,Zay Hilfigerrr,Media,Femenino,Spotify
1656081541,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,error,Beyoncé,Lunay,Media,Femenino,Spotify
1656081545,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,B Young,B Young,Media,Femenino,Spotify
1656081551,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,error,Macklemore & Ryan Lewis,Rizzle Kicks,Media,Femenino,Spotify
1656081557,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,intento,Juli,ok,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,Media,Femenino,Spotify
1656081557,7rp8kq8f-8ue9-scs6-gywnmxsoe680uugw,fin,Juli,finalizada,-,-,Media,Femenino,Spotify
1656081777,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,inicio_partida,Mabe,-,-,-,Facil,Femenino,Peliculas
1656081790,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Apollo 13,Enough,Facil,Femenino,Peliculas
1656081808,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,No eres tú,The Bar,Facil,Femenino,Peliculas
1656081825,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,ok,Backdraft 2,Backdraft 2,Facil,Femenino,Peliculas
1656081839,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Winx Club: The Mystery of the Abyss,Twist,Facil,Femenino,Peliculas
1656081848,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,ok,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,Facil,Femenino,Peliculas
1656081860,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Black Christmas,The Grudge 2,Facil,Femenino,Peliculas
1656081873,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Wedding Crashers,The Unforgivable,Facil,Femenino,Peliculas
1656081883,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Ninja: Shadow of a Tear,Flora & Ulysses,Facil,Femenino,Peliculas
1656081890,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Mad Max 2,Guardians of the Galaxy,Facil,Femenino,Peliculas
1656081901,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,intento,Mabe,error,Rogue One: A Star Wars Story,Platoon,Facil,Femenino,Peliculas
1656081903,tdrgdor1-hy66-gqw9-lzxugprxk3hlr6w4,fin,Mabe,finalizada,-,-,Facil,Femenino,Peliculas
1656082565,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,inicio_partida,Tebi,-,-,-,Media,Transgenero,Spotify
1656082575,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,Rihanna,M.O,Media,Transgenero,Spotify
1656082580,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,ok,XXXTENTACION,XXXTENTACION,Media,Transgenero,Spotify
1656082585,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,Karmin,Rihanna,Media,Transgenero,Spotify
1656082590,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,ok,21 Savage,21 Savage,Media,Transgenero,Spotify
1656082593,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,Calvin Harris,Mike Posner,Media,Transgenero,Spotify
1656082601,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,ok,Chris Brown,Chris Brown,Media,Transgenero,Spotify
1656082604,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,ok,Chris Brown,Chris Brown,Media,Transgenero,Spotify
1656082610,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,Dynoro,Mann,Media,Transgenero,Spotify
1656082616,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,The Weeknd,Britney Spears,Media,Transgenero,Spotify
1656082621,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,intento,Tebi,error,Drake,The Weeknd,Media,Transgenero,Spotify
1656082622,md4xxw5u-6lp8-47lw-3pib9jmr209ds0r7,fin,Tebi,finalizada,-,-,Media,Transgenero,Spotify
1656119731,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,inicio_partida,Fran,-,-,-,Media,Masculino,Spotify
1656119736,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,ok,Travis Scott,Travis Scott,Media,Masculino,Spotify
1656119740,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Nicki Minaj,Usher,Media,Masculino,Spotify
1656119744,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Mark Ronson,benny blanco,Media,Masculino,Spotify
1656119748,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Sam Smith,Sebastian Ingrosso,Media,Masculino,Spotify
1656119752,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Lana Del Rey,Khalid,Media,Masculino,Spotify
1656119757,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,ok,Lady Gaga,Lady Gaga,Media,Masculino,Spotify
1656119761,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,ok,ZHU,ZHU,Media,Masculino,Spotify
1656119766,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,The Chainsmokers,Lauv,Media,Masculino,Spotify
1656119770,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Marshmello,Iyaz,Media,Masculino,Spotify
1656119778,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,intento,Fran,error,Rihanna,Usher,Media,Masculino,Spotify
1656119779,4kcx6fz9-ynjg-v3w2-po7esldrftsj5jcn,fin,Fran,finalizada,-,-,Media,Masculino,Spotify
1656120306,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,inicio_partida,Fran,-,-,-,Media,Masculino,Spotify
1656120307,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Eminem,Kesha,Media,Masculino,Spotify
1656120308,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Lorde,The 1975,Media,Masculino,Spotify
1656120312,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Carly Rae Jepsen,Mike Posner,Media,Masculino,Spotify
1656120315,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Lorde,Lupe Fiasco,Media,Masculino,Spotify
1656120316,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Waka Flocka Flame,Christina Perri,Media,Masculino,Spotify
1656120317,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Sean Paul,Chris Brown,Media,Masculino,Spotify
1656120319,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,BlocBoy JB,Miley Cyrus,Media,Masculino,Spotify
1656120320,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,ok,Lana Del Rey,Lana Del Rey,Media,Masculino,Spotify
1656120323,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,error,Wale,Flume,Media,Masculino,Spotify
1656120354,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,timeout,-,Ozuna,Media,Masculino,Spotify
1656120419,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,timeout,-,Lady Gaga,Media,Masculino,Spotify
1656120452,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,intento,Fran,timeout,-,Britney Spears,Media,Masculino,Spotify
1656120455,z0r34a0h-89rc-fwhh-yhm0nkcc6nnwsf6t,fin,Fran,cancelada,-,James TW,Media,Masculino,Spotify
1656120483,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,inicio_partida,Fran,-,-,-,Facil,Masculino,Spotify
1656120488,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Rae Sremmurd,Facil,Masculino,Spotify
1656120495,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Zedd,Facil,Masculino,Spotify
1656120502,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,5 Seconds of Summer,Facil,Masculino,Spotify
1656120507,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Andy Grammer,Facil,Masculino,Spotify
1656120512,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Florida Georgia Line,Facil,Masculino,Spotify
1656120519,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Of Monsters and Men,Facil,Masculino,Spotify
1656120525,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,MARINA,Facil,Masculino,Spotify
1656120536,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Taylor Swift,Facil,Masculino,Spotify
1656120541,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Ellie Goulding,Facil,Masculino,Spotify
1656120546,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Billie Eilish,Facil,Masculino,Spotify
1656120551,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,3OH!3,Facil,Masculino,Spotify
1656120557,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Clean Bandit,Facil,Masculino,Spotify
1656120563,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Mumford & Sons,Facil,Masculino,Spotify
1656120568,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,timeout,-,Sia,Facil,Masculino,Spotify
1656120569,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Beyoncé,Facil,Masculino,Spotify
1656120571,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Pitbull,Facil,Masculino,Spotify
1656120572,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Carrie Underwood,Facil,Masculino,Spotify
1656120574,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Jennifer Lopez,Facil,Masculino,Spotify
1656120576,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Queen,Facil,Masculino,Spotify
1656120577,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Kesha,Facil,Masculino,Spotify
1656120579,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Lana Del Rey,Facil,Masculino,Spotify
1656120580,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Dua Lipa,Facil,Masculino,Spotify
1656120583,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Sigrid,Facil,Masculino,Spotify
1656120584,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Martin Garrix,Facil,Masculino,Spotify
1656120586,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Wiz Khalifa,Facil,Masculino,Spotify
1656120587,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Kelly Rowland,Facil,Masculino,Spotify
1656120589,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Drake,Facil,Masculino,Spotify
1656120590,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Katy Perry,Facil,Masculino,Spotify
1656120592,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,George Ezra,DJ Snake,Facil,Masculino,Spotify
1656120593,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Marc E. Bassy,Fetty Wap,Facil,Masculino,Spotify
1656120594,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Lupe Fiasco,Lupe Fiasco,Facil,Masculino,Spotify
1656120596,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Khalid,Khalid,Facil,Masculino,Spotify
1656120597,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Piso 21,CeeLo Green,Facil,Masculino,Spotify
1656120598,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Selena Gomez,Facil,Masculino,Spotify
1656120600,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Cheat Codes,Facil,Masculino,Spotify
1656120601,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Offset,Facil,Masculino,Spotify
1656120603,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Train,Facil,Masculino,Spotify
1656120605,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Fetty Wap,Facil,Masculino,Spotify
1656120606,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,pasar,Fran,error,-,Train,Facil,Masculino,Spotify
1656120608,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Kesha,iann dior,Facil,Masculino,Spotify
1656120609,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Drake,Eliza Doolittle,Facil,Masculino,Spotify
1656120610,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Jason Derulo,Miley Cyrus,Facil,Masculino,Spotify
1656120611,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Ariana Grande,French Montana,Facil,Masculino,Spotify
1656120613,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Taylor Swift,Taylor Swift,Facil,Masculino,Spotify
1656120614,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Flo Rida,Rixton,Facil,Masculino,Spotify
1656120616,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,David Guetta,PSY,Facil,Masculino,Spotify
1656120617,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Bazzi,Bazzi,Facil,Masculino,Spotify
1656120619,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Avicii,Wiz Khalifa,Facil,Masculino,Spotify
1656120620,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Trey Songz,XXXTENTACION,Facil,Masculino,Spotify
1656120621,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,John Newman,John Newman,Facil,Masculino,Spotify
1656120623,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Rae Sremmurd,Rae Sremmurd,Facil,Masculino,Spotify
1656120624,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Jason Derulo,Jonas Brothers,Facil,Masculino,Spotify
1656120625,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,ok,Justin Bieber,Justin Bieber,Facil,Masculino,Spotify
1656120626,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,Hailee Steinfeld,Ariana Grande,Facil,Masculino,Spotify
1656120628,8gio75pn-nhsb-7f8b-elnserwmzo05moj3,intento,Fran,error,George Ezra,Nico & Vinz,Facil,Masculino,Spotify
