Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
Thriller,en,2001-05-08,6.1,quite;grasp;fatale,Original Sin
Drama,en,2005-09-10,5.1,satisfies;meets;consequences,Lie with Me
Adventure, Action, Science Fiction,en,1995-07-28,6.1,barmaid;along;ship,Waterworld
Action, Thriller, Crime,en,2019-06-20,5.3,mission;breslin;also,Escape Plan: The Extractors
Animation, Adventure, Action, Fantasy,ja,2002-07-13,6.5,protectors;stop;alleyways,Pokémon Heroes: Latios and Latias
Drama, Fantasy, Animation,ja,2019-09-06,8.3,feelings;if;words,Violet Evergarden: Eternity and the Auto Memory Doll
Drama, Romance,cn,2000-09-29,8.1,creates;day;chow,In the Mood for Love
Animation, Mystery, Comedy, Family, Adventure, Fantasy, Music,en,2008-09-23,7.9,goblin;threat;underworld,Scooby-Doo! and the Goblin King
TV Movie, Comedy, Family,en,2016-06-24,7.4,teen;team;city,Adventures in Babysitting
Drama, Thriller, Mystery, Action,en,2013-11-14,5.9,discover;imprisoned;everyday,Oldboy
War, Action, Drama,en,2020-07-10,7.4,convoy;waters;across,Greyhound
Comedy, Fantasy, Horror,en,1992-07-30,6.7,introduction;great;magic,Death Becomes Her
Fantasy, Action, Adventure, Family,en,2006-12-14,5.0,homeland;leads;farm,Eragon
Action, Drama, Thriller,no,2021-10-29,7.2,something;serious;realize,The Burning Sea
Thriller, Drama, Crime, Mystery,en,2014-04-20,6.1,forgiven;missing;child,Every Secret Thing
Comedy, Crime, Drama,en,2009-02-16,6.6,handle;hardaway;best,Madea Goes to Jail
Crime, Drama, Mystery, Thriller,en,1974-06-20,7.9,affair;ii;climate,Chinatown
History, Documentary,en,2015-11-09,6.9,behind-closed-doors;circle;‘senna’,Ronaldo
Romance, Drama,ko,2016-12-29,6.7,firm;hot;salon,Beauty Salon: Special Service
Horror, Action, Thriller, Crime,en,1996-01-19,7.0,rendezvous;point;home-free,From Dusk Till Dawn
Action, Thriller,en,2019-12-06,5.7,witness;murders;wakes,Trauma Center
Science Fiction, Adventure,ru,2020-08-27,6.4,mother’s;spectacular;four,Cosmoball
Thriller, Action, Crime,en,1995-08-25,6.9,bucho;border;headfirst,Desperado
Action, Adventure, Science Fiction,en,1994-10-27,7.0,god;leads;egypt,Stargate
Drama, Horror, Mystery,en,2010-10-01,6.8,vampire;secrecy;right,Let Me In
Adventure, Action, Thriller,en,1981-06-23,6.5,device;ship;james,For Your Eyes Only
Crime, Comedy, Drama,nl,2021-10-01,6.0,robbery;damaged;violently,Forever Rich
War, History, Drama,ru,2020-02-20,7.6,line. while;weapons;sketches,Kalashnikov AK-47
Science Fiction, Romance,en,2022-02-11,7.0,surviving;took;teenage,The In Between
Horror, Thriller,en,1988-08-19,5.8,street;alice;others,A Nightmare on Elm Street 4: The Dream Master
Comedy,pt,2021-06-04,6.7,nagging;clueless;children's,Como Hackear Seu Chefe
Action, Thriller,en,1994-07-15,7.0,discovers;salesman;car,True Lies
Adventure, Action, Thriller,en,2011-08-31,5.8,along;luck;employer,The Three Musketeers
Horror, Mystery,ko,2018-03-28,7.3,horror;nightmarish;broadcast,Gonjiam: Haunted Asylum
Adventure, Family, Drama,fr,2018-08-02,7.3,cub;moves;lion,Mia and the White Lion
Comedy,en,2014-03-25,5.6,some;go;evening,Moms' Night Out
Thriller, Crime, Action,en,1998-03-06,6.5,sam;murderer;escapes,U.S. Marshals
Adventure, Action, Thriller,en,1974-12-01,6.4,mary;operative;hitman,The Man with the Golden Gun
Family, Drama, Comedy,en,2017-02-17,7.2,meets;follows;teenager,The Healer
Thriller,en,2018-03-30,6.8,husband;wife;devious,Acrimony
Comedy, Fantasy, Science Fiction,en,1996-12-12,6.4,homage;cruel;films,Mars Attacks!
Comedy, Drama,ko,2002-12-12,5.9,make;serious;hopes,Sex Is Zero
Family, Comedy,en,2006-04-28,5.9,space;weeks;patriarch,RV
Mystery, Thriller, Horror,en,2020-04-01,5.5,seemingly;convinced;mother,Evil Eye
Drama, History,en,2017-03-31,7.4,account;helped;keepers,The Zookeeper's Wife
Action, Adventure, Science Fiction, Fantasy,en,2013-09-08,7.4,film;agent;year,Marvel One-Shot: Agent Carter
War, History, Action, Adventure, Drama, Romance,en,2004-11-21,5.9,gone;giant;king,Alexander
Comedy, Romance, Drama,en,2001-04-13,6.8,lawyer;enters;bridget,Bridget Jones's Diary
Action, Crime, Drama,en,2019-01-25,6.3,realizes;assassin;head,Polar
Thriller, TV Movie,en,2019-01-28,6.1,return;spring;sail,Deadly Excursion
Horror, Mystery,en,2020-07-10,5.7,matter;holds;nuns,Darlin'
Action, Crime, Thriller,en,2001-07-06,6.8,liu;paris;comes,Kiss of the Dragon
Comedy, Drama, Romance,en,2007-12-05,7.0,unusual;child;offbeat,Juno
Adventure, Animation, Action, Science Fiction,en,2006-08-08,6.8,decrees;go;protected,Ultimate Avengers 2
Comedy,en,2017-08-11,5.7,best;anderson;rob,Naked
Horror, Drama, Thriller,en,2020-04-03,6.0,similarly;seemingly;remote,The Other Lamb
Comedy, Romance,en,2020-10-27,7.1,agree;plus-ones;long,Holidate
Family, Action, Adventure, Science Fiction, Fantasy,en,1995-06-30,5.7,teens;sinister;everywhere,Mighty Morphin Power Rangers: The Movie
Action, Thriller, Science Fiction,fr,2004-11-09,6.7,2010;neutron;ex-thug,District B13
Animation, Family,en,2016-08-27,6.7,friendship;spreading;epic,Monster High: Welcome to Monster High
Horror, Science Fiction, Thriller,en,2005-06-24,6.2,dead;barricaded;evolving,Land of the Dead
Documentary,en,2001-03-14,7.5,stalked;another;themselves,If It Bleeds We Can Kill It: The Making of 'Predator'
Animation, Family, Comedy, Adventure,en,2011-04-13,6.9,roo;misinterpreting;ordinary,Winnie the Pooh
Drama, Family,en,1996-11-30,5.8,names;house;preston,Shiloh
Animation, Action, Thriller,ja,2015-11-27,7.2,demi-human;general;doesn't,Ajin: Demi-Human – Compel
Drama,en,1997-10-07,7.6,misfits;disco;porn,Boogie Nights
Action, Science Fiction, Horror,ja,2016-07-29,7.1,cuts;scrambles;very,Shin Godzilla
Drama, History,en,2013-10-18,7.9,forever;chance;alter,12 Years a Slave
Romance, Drama, Family,en,2007-03-09,7.6,test;dies;expects,The Ultimate Gift
Action, Drama, Thriller,en,2003-11-24,6.3,death;criminals;entertainment,In Hell
Action, Horror, Mystery,en,2021-04-16,6.7,maniac;violent;wave,For the Sake of Vicious
Drama, History,en,2016-03-10,6.3,identity;jesus;seven,The Young Messiah
Action,zh,1971-10-03,7.2,management;chen;does,The Big Boss
Horror, Comedy, Action, Science Fiction, Thriller,en,1999-07-15,5.8,game;eccentric;we,Lake Placid
Comedy, Crime,en,1994-03-18,6.4,top;problems;there,Naked Gun 33⅓: The Final Insult
Action, Comedy, Romance,en,2012-02-14,6.1,wage;operatives;top,This Means War
Thriller,en,2020-08-21,6.0,without;turn;discover,The Vanished
Horror,en,2014-08-22,4.6,reality;terrifying;legends,Leprechaun: Origins
Adventure, Fantasy, Animation, Action, Science Fiction, Family,en,2003-10-21,6.7,penguin;if;tactics,Batman: Mystery of the Batwoman
Animation,ja,2012-02-23,6.5,shippūden;vs;madara,Naruto Shippuden: OVA Hashirama Senju vs Madara Uchiha
Comedy,en,2019-02-14,6.8,training;paige;competitive,Fighting with My Family
Adventure, Animation, Fantasy,ja,1994-07-16,7.2,humans;appear;even,Pom Poko
Adventure, Action, Comedy, Thriller, Crime,en,1987-03-06,7.3,wish;prostitution;risks,Lethal Weapon
Comedy, Family,en,2017-05-19,5.4,attend;trip;gaming,Diary of a Wimpy Kid: The Long Haul
Crime, Drama, Thriller,en,1996-03-08,7.9,ransom;hefty;nobody's,Fargo
Action, Comedy,zh,2015-07-03,5.2,crosses;impoverished;rare,Monk Comes Down the Mountain
Adventure, Action, Thriller,en,1973-07-05,6.5,investigate;gangster;agent,Live and Let Die
Action, Thriller,cn,1995-09-08,6.4,car;super-criminal;jackie,Thunderbolt
Animation, Comedy, Family,en,2013-10-30,5.9,change;put;opposite,Free Birds
Action, Drama, War,en,2016-08-02,6.6,mission;suspected;lead,Sniper: Ghost Shooter
Adventure, Fantasy, Animation, Family,en,2002-02-14,6.4,children;ii;peter,Return to Never Land
Drama, Romance,es,2001-06-08,7.4,sex;road;learn,Y Tu Mamá También
Comedy, Action, Thriller,en,2020-03-06,6.5,got;spenser;aspiring,Spenser Confidential
Crime, Action, Thriller,ko,2013-07-03,7.5,track;criminal;crime,Cold Eyes
Horror, Drama, Thriller,en,2018-09-09,7.1,perfect;suspects;seemingly,The Bad Seed
Crime, Drama, Thriller,ko,2003-05-02,8.1,grow;task;serial,Memories of Murder
Family, Adventure, Drama,en,1995-07-19,5.9,three;orcas;freedom,Free Willy 2: The Adventure Home
Drama,en,2011-10-02,7.0,control;past;women,Shame
Comedy, Family,en,2012-03-06,5.0,collecting;sentence;transformed,Tooth Fairy 2
Comedy, Music, Romance, Fantasy,en,2019-10-15,6.5,job;cruel;kat,A Cinderella Story: Christmas Wish
Thriller, Crime, Drama,en,2017-08-11,7.2,robbery;nick;lands,Good Time
Comedy,en,2003-02-21,6.6,near;opening;three,Old School
Crime, Drama,en,2007-01-05,7.9,students;high;themselves,Freedom Writers
Horror, Thriller,en,1978-06-16,5.9,second;amity;begins,Jaws 2
Drama, Family, Music, Romance,en,1965-03-29,7.7,abbey;postulant;governess,The Sound of Music
Drama, Mystery, Thriller, Crime,en,1999-11-04,6.8,amelia;lincoln;homicide,The Bone Collector
Horror,en,2019-10-18,6.0,supernatural;begins;fellow,Eli
Family, Comedy,en,1993-06-23,5.8,dennis;wilson's;coins,Dennis the Menace
Comedy, Crime, Action,en,2000-12-22,6.5,act;chosen;gracie,Miss Congeniality
Horror, Science Fiction, Drama,en,2019-02-01,6.7,promises;weekend;turns,Down
Action, Thriller, Drama,en,2019-08-01,6.2,wronged;sets;prison,A Score to Settle
Comedy,en,2001-06-01,5.0,squeeze;control;urges,The Animal
Action, Crime, Thriller,en,2013-12-27,6.5,clues;jungle;savage,Ninja: Shadow of a Tear
Action, Adventure, Drama,en,2017-04-23,5.9,13th;fraught;century,Pilgrimage
Western,en,1960-04-14,7.6,hires;seven;peasant,The Magnificent Seven
Action, Drama,en,2017-08-25,5.8,artist;emergence;lee’s,Birth of the Dragon
Action, Animation, Comedy,ja,2006-03-04,7.0,crew;enter;islands,One Piece: Giant Mecha Soldier of Karakuri Castle
Action, Crime,cn,1972-06-01,7.4,cousins;fight;defeat,The Way of the Dragon
Action, Comedy,fr,2007-02-10,5.5,africa;employee;department,Taxi 4
Animation, Action, Adventure, Science Fiction,en,2020-10-02,7.7,go;earth;returning,Ben 10 Versus the Universe: The Movie
Adventure, Drama, Science Fiction,en,2017-06-28,7.4,best;named;powerful,Okja
Action, Comedy, Crime, Drama,en,2017-08-17,6.7,motor;clyde;elaborate,Logan Lucky
Comedy,en,2008-07-25,6.5,might;see;brennan,Step Brothers
Horror, Thriller,en,2018-04-17,5.6,evening;nasty;events,Tempus Tormentum
Horror,en,2012-10-17,5.4,katie;events;child,Paranormal Activity 4
Comedy, Adventure,en,1983-07-28,7.1,clark;griswold;walley,National Lampoon's Vacation
Drama, Mystery, Comedy,en,2014-12-12,6.6,sportello;1970s;drug-fueled,Inherent Vice
Action, Crime, Science Fiction, Thriller,en,1997-06-27,7.0,pollux;another;archer,Face/Off
Adventure, Drama, Family,en,2006-02-17,7.0,sled;rescue;antarctic,Eight Below
Comedy, Romance,en,2011-04-08,5.6,falls;stands;inheritance,Arthur
Adventure, Action, Thriller,en,1977-07-07,6.8,vanish;tries;ships,The Spy Who Loved Me
Thriller, Mystery, Drama, Horror, Crime,ko,2017-11-29,8.0,losing;seemingly;happy,Forgotten
Family, Adventure, Animation,ja,2007-03-10,6.9,box;nobita;confront,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users
Action, Comedy, Science Fiction,en,1987-06-30,6.8,lydia;accidentally;neurotic,Innerspace
Action, Mystery, Science Fiction, Horror,ja,2011-04-23,6.7,meanwhile;gantz;alien,Gantz: Perfect Answer
Action, Adventure, Thriller,en,1990-03-02,7.4,too;ramius;sub,The Hunt for Red October
Animation, Comedy, Family, Adventure,en,2019-10-01,7.0,gang;win;tropical,Scooby-Doo! Return to Zombie Island
Animation,ja,2011-01-01,7.9,far;shirts;masashi,Naruto x UT
Horror, Comedy,en,1982-11-12,6.9,inspired;romero;terror,Creepshow
Comedy, Drama,en,1985-02-15,7.8,claire;principal;see,The Breakfast Club
Horror, Thriller,en,1999-09-10,6.2,forces;work;strong,Stigmata
Family, Adventure, Comedy, Fantasy,fr,1999-02-03,6.0,discover;off;troops,Asterix & Obelix Take on Caesar
Drama, Romance,en,2010-11-23,7.2,fortune;struggles;big,Burlesque
Action, Adventure, Fantasy, Horror, Science Fiction, Thriller,en,1997-07-31,5.3,al;army;colleagues,Spawn
Family, Comedy, Science Fiction, TV Movie,en,2012-10-12,6.4,also;mom;dad,Girl vs. Monster
Documentary,uk,2015-10-09,8.0,violent;viktor;2014,Winter on Fire: Ukraine's Fight for Freedom
Science Fiction, Action,en,2015-05-05,3.7,water;desperate;existence,Road Wars
Horror, Action, Thriller,en,2007-04-06,6.6,accidental;quickly;ripped,Planet Terror
Action, Thriller, Comedy, Crime,en,2007-07-26,6.4,baby;shootout;upon,Shoot 'Em Up
Animation, Romance, Adventure, Drama, Fantasy,fr,2014-02-05,7.2,because;stop;care,Jack and the Cuckoo-Clock Heart
Animation, Action, Science Fiction,en,2019-03-29,6.9,terrorize;seek;superman,Justice League vs. the Fatal Five
Crime, Thriller,en,2014-01-17,5.8,criminal;accused;true,Reasonable Doubt
Action, Science Fiction, Thriller,en,2012-10-04,5.5,conditioning;widower;relentless,Universal Soldier: Day of Reckoning
Thriller,tl,2021-08-27,5.3,gets;nanette;explores,Taya
Mystery, Thriller,en,2003-04-25,7.2,each;themselves;desert,Identity
Fantasy, Comedy,en,2014-12-24,5.8,end;witch;baker,Into the Woods
Action, Comedy, Crime,en,2012-08-27,6.1,run;agree;son,The Baytown Outlaws
Action, Comedy, Documentary,en,2006-09-22,6.4,no;margera;crew,Jackass Number Two
Horror, Drama, Adventure,en,2019-08-15,5.7,white;search;explore,47 Meters Down: Uncaged
Horror, Comedy, Fantasy,en,2015-11-26,6.1,intent;spirit;punishing,Krampus
Western, Drama, History,en,2017-12-22,6.9,legendary;chief;escort,Hostiles
Comedy,en,2010-04-22,5.8,waitress;conquered;really,My Girlfriend's Boyfriend
Music, Drama, Family, Romance,en,2016-11-30,6.7,cape;attending;cast,Honey 3: Dare to Dance
Horror, Thriller, Mystery,en,1997-10-17,5.9,secret;you;dispose,I Know What You Did Last Summer
Action, Thriller, Crime,en,2006-08-31,6.6,keeps;then;poisoned,Crank
Action, Animation, Adventure,ja,2002-03-02,6.6,butler;ship;whole,One Piece: Chopper's Kingdom on the Island of Strange Animals
Comedy, Action, Adventure,en,2007-01-25,3.9,gnarnia;end;chocolate,Epic Movie
Mystery, Drama,en,1941-04-17,8.0,tyrannical;kane;taken,Citizen Kane
Animation, Action, Adventure, Fantasy, Science Fiction,ja,2005-07-14,7.1,city;torments;death,Final Fantasy VII: Advent Children
Comedy, Crime, Adventure, Fantasy,fr,1967-03-16,6.7,those;comply;rich,Fantomas vs. Scotland Yard
Drama, Adventure, Action, History,zh,2002-07-22,7.5,china;warlord;assassins,Hero
Comedy, Western,en,2014-05-22,6.0,test;courage;fall,A Million Ways to Die in the West
Romance, Comedy,it,2020-10-22,7.1,day;lethal;handsome,Out Of My League
Thriller, Romance, Adventure,en,2018-05-31,6.9,encounter;true;catastrophic,Adrift
Thriller, Drama, Mystery,en,2007-02-23,6.4,book;walter;might,The Number 23
War, Action, Drama, History,en,2019-08-08,7.0,true;horror;united,Danger Close: The Battle of Long Tan
Comedy, Family,en,2011-02-01,5.8,papi;because;pups,Beverly Hills Chihuahua 2
Adventure, Action, Thriller, Science Fiction,en,1989-08-09,7.3,civilian;below;oil,The Abyss
Animation, Drama, Romance,ja,2020-12-25,8.6,never;thought;whose,Josee, the Tiger and the Fish
Drama, History,en,2015-11-12,7.1,fought;dramatic;vs,Concussion
Drama,en,2012-11-02,6.8,managed;though;he's,Flight
Horror, Thriller,en,2017-09-14,4.5,test;game;intelligence,Escape Room
Mystery, Science Fiction, Thriller,en,1998-06-19,6.8,alien;earth;cases,The X Files
Drama, History,en,2016-09-13,7.1,operation;impressed;create,The Founder
Adventure, Drama, Family,en,2021-05-27,7.6,captain;lucrative;guardian,Blue Miracle
Fantasy, Horror, Thriller,en,2010-11-06,5.7,claim;live;girlfriend,Don't Be Afraid of the Dark
Drama, Music, Romance,en,2011-10-06,6.6,quo;process;troubled,Footloose
Animation, Science Fiction, Adventure, Action, Drama,en,2022-06-16,0.0,would;fans;hero,Lightyear
Comedy, Music, Drama,en,2020-06-19,7.7,hometown;begins;misfit,Feel the Beat
Action, Thriller, Science Fiction, Mystery,en,2002-06-20,7.3,investigator;they're;century,Minority Report
Drama,en,2022-03-09,0.0,accept;despite;melanie,Fading Petals
Horror,en,2021-09-26,6.5,s.w.a.t;sinister;pre-recorded,V/H/S/94
Horror, Thriller,en,2005-09-06,4.8,terrorize;website;returns,Hellraiser: Hellworld
Adventure, Horror, Science Fiction,en,1933-03-15,7.6,darrow;arrive;displayed,King Kong
Family, Fantasy, Comedy,en,2009-08-21,5.9,alike;wish-granting;scheming,Shorts
Drama, Action, Crime,en,2018-05-24,6.8,boxer;escape;fight,A Prayer Before Dawn
Animation, Comedy, Family, Mystery, Fantasy,en,2010-02-16,7.8,studying;sister;whirlen,Scooby-Doo! Abracadabra-Doo
Drama, Romance,ja,2017-07-28,6.8,me;graduated;takumi,Let Me Eat Your Pancreas
Animation, Horror, Adventure, Comedy,es,2014-10-30,7.7,leo;san;face,Legend Quest: The Legend of the Guanajuato Mummies
Action,en,1987-05-01,5.4,kidnapped;ranger;ninja,American Ninja 2: The Confrontation
Thriller, Drama, Romance,en,1992-09-02,7.0,eccentric;cruise;infatuation,Bitter Moon
Horror, Action, Thriller,en,2011-05-05,5.7,boyfriend;vampires;wasteland,Priest
Comedy, Family,en,1992-04-03,5.8,small;filled;walks,Beethoven
Thriller, Drama, Crime, Mystery, History,en,2017-12-21,6.5,grandfather;paul;mother,All the Money in the World
Thriller,en,2014-09-06,5.9,during;high-rolling;play,Beyond the Reach
Family, Fantasy, Animation, Adventure, TV Movie,en,1977-11-27,6.3,night;just;told,The Hobbit
Action, Comedy, War,en,1991-07-31,6.5,renegade;squadron;incompetent,Hot Shots!
Comedy, Drama, Family, Music, Romance, TV Movie,en,2007-08-17,6.5,fun;scored;ryan's,High School Musical 2
Drama, Mystery, Thriller,en,2004-07-30,6.4,pennsylvania;incidents;community,The Village
Horror, Science Fiction, Thriller,en,2007-11-21,6.8,cloud;drayton;son,The Mist
Comedy, Fantasy, Romance,en,1985-08-23,6.2,teenager's;make;pretty,Teen Wolf
Animation, Romance,ja,2013-06-08,6.7,heart;sudden;hal’s,Hal
Comedy, Drama, Family, Fantasy, TV Movie,en,2005-10-14,6.7,magic;birth;homeland,Twitches
Horror, Thriller, Mystery,en,2000-10-03,5.5,sadism;engineer;known,Hellraiser: Inferno
Action, Science Fiction, Thriller, Mystery,en,2017-10-26,5.9,redemption;assassin;seeks,24 Hours to Live
Comedy, Romance,it,1998-06-01,4.7,keep;italy;1950's,Frivolous Lola
Science Fiction,en,2018-05-25,4.3,wasteland;rumored;future,Future World
Western, Adventure, Action,en,2004-02-04,6.8,prize;pair;hidalgo,Hidalgo
Action, Crime, Drama, Thriller,en,2014-10-16,6.4,minor;harsh;realities,Son of a Gun
Science Fiction, Drama, Romance,en,2018-02-25,5.0,milutin;longing;1345,A.I. Rising
Horror,es,2006-06-20,6.6,mexico;took;stranded,The Wailer
Action,en,2016-12-01,6.5,abandon;homicides;assassin,Eliminators
Science Fiction, Animation,ja,2015-06-05,6.2,put;island;forced,Typhoon Noruda
Documentary,en,2020-09-04,8.0,remarkable;wild;curiosity,My Octopus Teacher
Horror, Science Fiction,en,1982-02-19,5.4,dr;alec;attempts,Swamp Thing
Animation, Action, Fantasy,ja,2012-03-17,5.2,commonly;amplifies;nobody,Strike Witches the Movie
Action, Horror, Mystery, Science Fiction, Thriller,en,2009-09-08,6.5,imagined;–;they're,Pandorum
Horror, Comedy,en,2018-11-24,4.4,uneasy;friend's;survival,30 Miles from Nowhere
Action, Fantasy, Science Fiction,en,2005-01-13,5.0,assassins;targets;elektra,Elektra
Crime, Drama,en,1997-08-27,6.4,york;bumpy;invasion,Hoodlum
Drama, Comedy, War,en,1964-01-29,8.1,union;ripper;soviet,Dr. Strangelove
Comedy,fr,2022-03-09,0.0,tricky;build;away,Permis de construire
Science Fiction, Thriller, Romance,en,2011-03-03,6.7,destined;chooses;powerful,The Adjustment Bureau
Comedy, Animation, Family, Fantasy,en,2017-10-04,6.2,set;off;boys,The Little Vampire 3D
Animation, Family,en,2002-06-24,6.0,ponders;song;kids,Tarzan & Jane
Drama, Action,ko,2017-06-08,6.9,hides;involved;travels,The Villainess
Animation, Drama, Fantasy,ja,2013-11-23,8.1,fate;confront;lady,The Tale of The Princess Kaguya
Animation, Comedy, Family,en,2019-12-06,7.3,felix;superpowers;buddy,StarDog and TurboCat
Drama, War,en,2005-11-04,6.6,marine;fight;gulf,Jarhead
Crime, Drama, Thriller,en,2021-01-28,6.6,local;quiet;mark,Clean
Drama,zh,1991-12-20,8.0,lord;year;powerful,Raise the Red Lantern
Horror, Mystery,ko,2016-05-12,7.3,starts;little;policeman,The Wailing
Crime, Action, Drama,en,1999-02-05,6.8,cops;endless;enemies,Payback
Comedy, Fantasy, Romance, Horror,en,2000-11-10,5.9,beloved;sinful;satan,Little Nicky
Adventure, Animation, Comedy, Family,en,2007-03-23,6.1,york;things;rat,TMNT
Fantasy, Comedy, Romance,en,1987-02-13,6.8,ancient;manager;designed,Mannequin
Action, Thriller, Mystery,en,2016-02-19,5.9,cops;corrupt;pull,Triple 9
Family, Fantasy, Comedy, Adventure,fr,2002-01-30,7.4,project;druid;edifis,Asterix & Obelix: Mission Cleopatra
Animation, Comedy, Family,en,2007-06-08,6.3,than;z;big,Surf's Up
Drama, Fantasy, Science Fiction,en,2017-04-06,6.3,suffering;events;catastrophic,Colossal
Animation, Family,fr,2018-03-28,7.3,distinctly;leads;loyal,White Fang
Comedy,en,2010-07-30,5.6,business;blundering;engagement,Dinner for Schmucks
Animation, Family, Fantasy,en,2020-07-20,7.3,derek;conditions;tarnished,The Swan Princess: A Royal Wedding
Action, Crime, Drama, Thriller,en,1998-04-03,6.2,agent;nine-year-old;unbreakable,Mercury Rising
Drama, Comedy,en,2007-12-25,7.2,do;corporate;billionaire,The Bucket List
Fantasy, Action, Horror,en,2006-03-20,5.1,move;our;pack,Skinwalkers
Action, Horror,en,2015-04-25,5.4,monsters;destroy;goes,Lake Placid vs. Anaconda
Action, Horror, Science Fiction,en,2005-10-20,5.1,facility;highly;chromosome,Doom
Comedy,ja,2017-10-21,6.4,though;characters;might,Psychic Kusuo
Action, Animation, Family, Science Fiction, TV Movie,en,2006-09-15,7.8,go;japanese;heroes,Teen Titans: Trouble in Tokyo
Drama,en,1989-08-04,6.9,fetish;woman's;arrival,Sex, Lies, and Videotape
Drama,es,2021-06-11,5.4,composed;sexist;abuse,Just Once
Drama,en,2017-01-22,7.2,challenges;condition;face,To the Bone
Fantasy, Animation, Comedy, Family,en,1977-11-03,6.4,runs;nora;attempt,Pete's Dragon
Animation, Comedy, Family, Crime,en,2005-12-16,6.2,investigate;judge;sarcastic,Hoodwinked!
Thriller,en,2020-10-29,5.9,pilot;island;flying,Horizon Line
Western,en,1960-10-23,7.2,legendary;band;smashing,The Alamo
Horror,en,1983-05-11,6.8,friend;changes;wheel,Christine
Thriller, Crime, Drama,en,2008-02-28,6.8,car;also;opportunity,The Bank Job
Action, Adventure, Science Fiction, Romance,en,2015-02-13,4.7,18th;film;centred,The Lovers
Animation, Adventure, Family, Fantasy,en,2010-07-10,6.8,aggie's;created;orphanage,Legend of the Guardians: The Owls of Ga'Hoole
Horror, Thriller,en,2006-10-13,5.5,goes;strange;chicago,The Grudge 2
Thriller, Action,en,2019-12-06,5.8,charged;neglected;murder,Grand Isle
Science Fiction, Action,en,1989-04-07,5.5,hunts;martial;urban,Cyborg
Drama, Romance, War,sv,1995-03-08,6.3,15-year-old;relief;godsent,All Things Fair
Crime, Action, Drama,zh,2015-09-16,6.9,had;living;precious,Mr. Six
Animation, Family,en,2019-08-02,7.0,cheetah;fulfill;lack,Paw Patrol: Ready, Race, Rescue!
Animation, Family,en,2015-11-03,7.2,riley;trouble;parents,Riley's First Date?
Drama, Romance,en,2008-01-02,7.4,concealing;expense;guard,The Reader
Adventure, Comedy, Family, Fantasy,en,2012-03-15,5.9,he's;wealthy;marry,Mirror Mirror
Comedy, Science Fiction,en,2016-03-01,4.3,life-like;geeks;teenage,Hot Bot
Family, Fantasy, Animation, Adventure,en,2013-12-24,6.3,cat;array;enlists,The House of Magic
Comedy,en,2017-08-04,6.3,super;entertaining;mothers,A Bad Moms Christmas
Drama, Crime,en,2013-12-03,6.8,power-brokers;pushes;agent,American Hustle
Family, Animation, Action, Science Fiction,en,2014-01-21,6.7,comics;super;having,JLA Adventures: Trapped in Time
Drama, War,es,2005-01-28,8.1,effort;desperately;raging,Innocent Voices
Comedy, Music, Romance,en,2005-09-13,5.9,hardworking;repairs;musical,Romance & Cigarettes
Action, Crime, Science Fiction,en,2016-04-07,6.1,transfers;dutchman;iii,Criminal
Animation, Comedy, Adventure, Family,fr,2014-11-26,6.8,caesar;start;plans,Asterix: The Mansions of the Gods
Drama, Romance, History,en,2019-09-12,7.2,scandal;king;downton,Downton Abbey
Action, Adventure, History,th,2010-05-05,5.9,challenging;2;returns,Ong Bak 3
Action, Comedy,en,2005-03-11,5.7,agent;triumph;emcee,Miss Congeniality 2: Armed and Fabulous
Drama,en,2021-09-13,4.7,lean;condition;child,All for Her
Family, Animation,en,2009-11-16,6.4,santa;onto;christmas,Merry Madagascar
Comedy, Drama, Romance,en,2019-08-08,8.3,race-car;evaluates;soul,The Art of Racing in the Rain
Action, Comedy,en,2016-10-20,6.1,easy;impossibly;discover,Keeping Up with the Joneses
Action, Crime, Drama, Thriller,en,1932-04-09,7.5,criminal;top;protect,Scarface
Adventure, Action, Animation,en,2007-11-05,5.8,beowulf;man-like;ogre,Beowulf
Comedy, Family, TV Movie,en,2012-11-25,5.3,sister;stranded;sets,Home Alone: The Holiday Heist
History, Romance,en,1959-12-25,6.3,worship;under;announces,Solomon and Sheba
Animation, Comedy, Family,en,1988-11-18,6.7,struggles;forever;adorable,Oliver & Company
Action, Thriller, Crime,ko,2017-02-09,7.8,virtual;uncover;unemployed,Fabricated City
Adventure, Action,en,2021-01-20,6.2,jumanji;receive;missing,Jumanji: Level One
Drama, Action,en,2013-09-02,7.7,season;1976;james,Rush
Science Fiction, Action,en,2009-02-04,6.1,vows;suitcase;agency,Push
Action,en,2018-09-07,6.1,unaware;both;crowd,Final Score
Comedy, Drama,en,2017-04-23,6.0,innocent;good;obsessed,Yes, God, Yes
Drama,en,1984-01-01,7.5,self-absorbed;husband;peter's,Love Scenes
Adventure, Horror, Action, Thriller, Science Fiction,en,1989-03-17,5.9,crew;hunts;ocean,Leviathan
Comedy,en,1984-06-29,6.3,debauchery;eve;dragged,Bachelor Party
Romance, Comedy,en,2005-05-13,6.2,mother;cantilini;worst,Monster-in-Law
Documentary,en,2022-03-10,0.0,surfed;chasing;cortney,Facing Monsters
Family, Adventure, Comedy, Fantasy,en,2000-10-27,6.8,daytime;short;inseparable,The Little Vampire
Adventure, Drama, Romance, Action,en,2001-05-11,6.9,dies;apprentice;won't,A Knight's Tale
